Sim_ID,Mass_kg,E_grav_J,T_OR_s,T_OR_us,Quantum_OR
2878,5.7162e-15,1.3630e-31,7.7371e-04,773.7118,False
2879,1.5366e-13,9.8499e-29,1.0706e-06,1.0706,True
2880,4.8810e-15,9.9382e-32,1.0611e-03,1061.1291,False
2881,1.6844e-14,1.1835e-30,8.9103e-05,89.1035,True
2882,1.4546e-12,8.8257e-27,1.1949e-08,0.0119,True
2883,5.8340e-15,1.4198e-31,7.4277e-04,742.7728,False
2884,1.8332e-15,1.4019e-32,7.5226e-03,7522.5605,False
2885,1.7999e-15,1.3514e-32,7.8033e-03,7803.2655,False
2886,3.0195e-12,3.8032e-26,2.7728e-09,0.0028,True
2887,7.5004e-14,2.3467e-29,4.4939e-06,4.4939,True
2888,3.2689e-14,4.4575e-30,2.3658e-05,23.6584,True
2889,9.9866e-13,4.1602e-27,2.5349e-08,0.0253,True
2890,1.2351e-12,6.3632e-27,1.6573e-08,0.0166,True
2891,1.6934e-14,1.1962e-30,8.8158e-05,88.1579,True
2892,3.6785e-13,5.6446e-28,1.8683e-07,0.1868,True
2893,7.1180e-13,2.1135e-27,4.9896e-08,0.0499,True
2894,2.6396e-13,2.9064e-28,3.6285e-07,0.3628,True
2895,3.6370e-15,5.5179e-32,1.9112e-03,1911.1692,False
2896,1.7373e-12,1.2590e-26,8.3764e-09,0.0084,True
2897,9.8649e-14,4.0595e-29,2.5978e-06,2.5978,True
2898,1.1088e-14,5.1286e-31,2.0563e-04,205.6252,False
2899,3.7403e-14,5.8358e-30,1.8071e-05,18.0708,True
2900,1.3771e-15,7.9111e-33,1.3330e-02,13330.3558,False
2901,2.9715e-15,3.6833e-32,2.8631e-03,2863.1196,False
2902,6.7879e-13,1.9220e-27,5.4868e-08,0.0549,True
2903,1.0001e-15,4.1723e-33,2.5276e-02,25275.7668,False
2904,3.4743e-14,5.0352e-30,2.0944e-05,20.9441,True
2905,8.5654e-14,3.0604e-29,3.4458e-06,3.4458,True
2906,1.5925e-15,1.0580e-32,9.9680e-03,9968.0051,False
2907,3.9755e-12,6.5926e-26,1.5996e-09,0.0016,True
2908,6.8617e-15,1.9640e-31,5.3694e-04,536.9437,False
2909,1.3342e-14,7.4256e-31,1.4202e-04,142.019,False
2910,1.3313e-14,7.3932e-31,1.4264e-04,142.6402,False
2911,7.1171e-15,2.1130e-31,4.9909e-04,499.0933,False
2912,1.0126e-15,4.2775e-33,2.4654e-02,24653.9872,False
2913,4.9868e-13,1.0374e-27,1.0166e-07,0.1017,True
2914,3.7699e-12,5.9286e-26,1.7788e-09,0.0018,True
2915,6.7555e-15,1.9037e-31,5.5396e-04,553.9629,False
2916,2.8353e-13,3.3533e-28,3.1449e-07,0.3145,True
2917,5.5495e-13,1.2847e-27,8.2089e-08,0.0821,True
2918,1.3750e-12,7.8865e-27,1.3372e-08,0.0134,True
2919,3.6584e-14,5.5830e-30,1.8889e-05,18.8888,True
2920,1.3199e-14,7.2669e-31,1.4512e-04,145.1195,False
2921,1.5968e-14,1.0637e-30,9.9146e-05,99.1463,True
2922,4.3248e-13,7.8022e-28,1.3516e-07,0.1352,True
2923,1.0501e-12,4.6001e-27,2.2925e-08,0.0229,True
2924,4.6966e-15,9.2014e-32,1.1461e-03,1146.0965,False
2925,2.3556e-14,2.3146e-30,4.5561e-05,45.5608,True
2926,2.1690e-12,1.9624e-26,5.3739e-09,0.0054,True
2927,9.6369e-13,3.8740e-27,2.7222e-08,0.0272,True
2928,4.3950e-12,8.0577e-26,1.3088e-09,0.0013,True
2929,6.1651e-13,1.5855e-27,6.6513e-08,0.0665,True
2930,2.8472e-14,3.3816e-30,3.1186e-05,31.1857,True
2931,1.5302e-13,9.7676e-29,1.0797e-06,1.0797,True
2932,2.7866e-13,3.2391e-28,3.2557e-07,0.3256,True
2933,1.9508e-15,1.5874e-32,6.6432e-03,6643.2254,False
2934,1.0329e-13,4.4508e-29,2.3694e-06,2.3694,True
2935,4.2049e-13,7.3756e-28,1.4298e-07,0.143,True
2936,4.1583e-15,7.2130e-32,1.4620e-03,1462.0339,False
2937,7.7185e-13,2.4851e-27,4.2435e-08,0.0424,True
2938,1.4433e-13,8.6896e-29,1.2136e-06,1.2136,True
2939,3.3284e-12,4.6213e-26,2.2820e-09,0.0023,True
2940,1.4352e-15,8.5926e-33,1.2273e-02,12273.0583,False
2941,9.5815e-15,3.8296e-31,2.7537e-04,275.3744,False
2942,1.6793e-13,1.1764e-28,8.9646e-07,0.8965,True
2943,1.2502e-14,6.5196e-31,1.6176e-04,161.7551,False
2944,4.3917e-13,8.0455e-28,1.3108e-07,0.1311,True
2945,6.4200e-13,1.7193e-27,6.1336e-08,0.0613,True
2946,2.3944e-15,2.3916e-32,4.4094e-03,4409.4402,False
2947,7.9567e-14,2.6409e-29,3.9932e-06,3.9932,True
2948,7.6273e-14,2.4268e-29,4.3456e-06,4.3456,True
2949,2.3225e-14,2.2501e-30,4.6868e-05,46.8677,True
2950,2.8240e-12,3.3267e-26,3.1701e-09,0.0032,True
2951,1.1506e-12,5.5224e-27,1.9096e-08,0.0191,True
2952,3.7928e-13,6.0007e-28,1.7574e-07,0.1757,True
2953,4.3881e-13,8.0321e-28,1.3129e-07,0.1313,True
2954,5.1036e-14,1.0865e-29,9.7060e-06,9.706,True
2955,2.5511e-12,2.7149e-26,3.8844e-09,0.0039,True
2956,3.7093e-13,5.7393e-28,1.8374e-07,0.1837,True
2957,4.9714e-13,1.0310e-27,1.0229e-07,0.1023,True
2958,1.5395e-12,9.8861e-27,1.0667e-08,0.0107,True
2959,1.0322e-14,4.4448e-31,2.3726e-04,237.2604,False
2960,9.6679e-13,3.8990e-27,2.7048e-08,0.027,True
2961,5.2746e-15,1.1606e-31,9.0868e-04,908.6825,False
2962,1.8941e-14,1.4966e-30,7.0465e-05,70.4647,True
2963,1.7435e-14,1.2680e-30,8.3170e-05,83.1696,True
2964,4.1642e-12,7.2337e-26,1.4579e-09,0.0015,True
2965,1.4733e-12,9.0552e-27,1.1646e-08,0.0116,True
2966,3.9229e-13,6.4195e-28,1.6428e-07,0.1643,True
2967,4.8906e-13,9.9772e-28,1.0570e-07,0.1057,True
2968,1.1997e-13,6.0044e-29,1.7563e-06,1.7563,True
2969,3.1861e-12,4.2345e-26,2.4904e-09,0.0025,True
2970,6.8493e-14,1.9569e-29,5.3889e-06,5.3889,True
2971,2.5558e-14,2.7248e-30,3.8703e-05,38.7029,True
2972,4.0092e-15,6.7052e-32,1.5728e-03,1572.7684,False
2973,8.0938e-13,2.7327e-27,3.8591e-08,0.0386,True
2974,5.2082e-13,1.1315e-27,9.3201e-08,0.0932,True
2975,2.6407e-14,2.9088e-30,3.6254e-05,36.2539,True
2976,1.2393e-15,6.4072e-33,1.6459e-02,16459.2881,False
2977,1.2689e-12,6.7164e-27,1.5701e-08,0.0157,True
2978,1.1021e-15,5.0671e-33,2.0812e-02,20812.3373,False
2979,4.0083e-13,6.7022e-28,1.5735e-07,0.1573,True
2980,3.8811e-12,6.2833e-26,1.6784e-09,0.0017,True
2981,4.1581e-14,7.2124e-30,1.4622e-05,14.6217,True
2982,7.3988e-15,2.2835e-31,4.6182e-04,461.8184,False
2983,4.0485e-13,6.8372e-28,1.5424e-07,0.1542,True
2984,1.0533e-12,4.6275e-27,2.2789e-08,0.0228,True
2985,1.0501e-13,4.5999e-29,2.2926e-06,2.2926,True
2986,3.7760e-12,5.9478e-26,1.7731e-09,0.0018,True
2987,1.5528e-15,1.0058e-32,1.0485e-02,10484.5141,False
2988,7.3659e-14,2.2633e-29,4.6595e-06,4.6595,True
2989,4.5451e-13,8.6172e-28,1.2238e-07,0.1224,True
2990,1.5520e-12,1.0047e-26,1.0496e-08,0.0105,True
2991,4.6032e-15,8.8391e-32,1.1931e-03,1193.0761,False
2992,9.1031e-13,3.4567e-27,3.0508e-08,0.0305,True
2993,1.1078e-13,5.1189e-29,2.0601e-06,2.0601,True
2994,2.9298e-14,3.5807e-30,2.9452e-05,29.4517,True
2995,3.0705e-15,3.9328e-32,2.6815e-03,2681.4551,False
2996,1.5875e-12,1.0512e-26,1.0032e-08,0.01,True
2997,3.8172e-15,6.0783e-32,1.7350e-03,1734.9727,False
2998,1.3993e-14,8.1673e-31,1.2912e-04,129.1215,False
2999,1.1827e-14,5.8348e-31,1.8074e-04,180.7386,False
3000,1.6724e-12,1.1667e-26,9.0390e-09,0.009,True
3001,3.0783e-13,3.9528e-28,2.6679e-07,0.2668,True
3002,8.8491e-13,3.2665e-27,3.2284e-08,0.0323,True
3003,8.4425e-15,2.9733e-31,3.5469e-04,354.6859,False
3004,2.0483e-13,1.7501e-28,6.0257e-07,0.6026,True
3005,1.3028e-13,7.0799e-29,1.4895e-06,1.4895,True
3006,1.2040e-12,6.0467e-27,1.7441e-08,0.0174,True
3007,2.2469e-12,2.1060e-26,5.0074e-09,0.005,True
3008,1.1091e-15,5.1312e-33,2.0552e-02,20552.0594,False
3009,3.1130e-13,4.0425e-28,2.6087e-07,0.2609,True
3010,1.5550e-15,1.0087e-32,1.0455e-02,10454.717,False
3011,1.0720e-13,4.7941e-29,2.1997e-06,2.1997,True
3012,1.1586e-14,5.5998e-31,1.8832e-04,188.3219,False
3013,1.3638e-14,7.7589e-31,1.3592e-04,135.9175,False
3014,2.0211e-14,1.7039e-30,6.1891e-05,61.8906,True
3015,1.9867e-13,1.6465e-28,6.4048e-07,0.6405,True
3016,1.7204e-14,1.2347e-30,8.5410e-05,85.41,True
3017,5.1314e-13,1.0984e-27,9.6012e-08,0.096,True
3018,3.1357e-14,4.1016e-30,2.5711e-05,25.7111,True
3019,1.7899e-15,1.3365e-32,7.8907e-03,7890.7364,False
3020,7.9269e-13,2.6212e-27,4.0233e-08,0.0402,True
3021,1.1403e-14,5.4239e-31,1.9443e-04,194.4319,False
3022,3.9883e-14,6.6354e-30,1.5893e-05,15.893,True
3023,3.4311e-13,4.9109e-28,2.1474e-07,0.2147,True
3024,1.6972e-14,1.2016e-30,8.7761e-05,87.7606,True
3025,1.6192e-15,1.0937e-32,9.6421e-03,9642.1331,False
3026,2.4161e-14,2.4352e-30,4.3306e-05,43.3057,True
3027,3.1152e-12,4.0482e-26,2.6051e-09,0.0026,True
3028,2.3646e-13,2.3324e-28,4.5215e-07,0.4521,True
3029,3.0464e-13,3.8712e-28,2.7241e-07,0.2724,True
3030,2.1817e-13,1.9855e-28,5.3114e-07,0.5311,True
3031,5.4459e-15,1.2371e-31,8.5243e-04,852.4296,False
3032,3.5270e-14,5.1891e-30,2.0323e-05,20.3227,True
3033,5.9938e-13,1.4986e-27,7.0369e-08,0.0704,True
3034,2.3712e-15,2.3455e-32,4.4961e-03,4496.1397,False
3035,1.0660e-14,4.7405e-31,2.2246e-04,222.4602,False
3036,1.0522e-14,4.6183e-31,2.2835e-04,228.3485,False
3037,3.9630e-14,6.5514e-30,1.6097e-05,16.0968,True
3038,4.2301e-12,7.4644e-26,1.4128e-09,0.0014,True
3039,1.7770e-15,1.3172e-32,8.0059e-03,8005.9085,False
3040,8.2920e-14,2.8682e-29,3.6768e-06,3.6768,True
3041,4.6075e-15,8.8555e-32,1.1909e-03,1190.8615,False
3042,3.8950e-12,6.3284e-26,1.6664e-09,0.0017,True
3043,2.6249e-15,2.8741e-32,3.6693e-03,3669.2549,False
3044,3.1111e-14,4.0374e-30,2.6120e-05,26.1201,True
3045,5.3631e-13,1.1998e-27,8.7894e-08,0.0879,True
3046,4.0376e-13,6.8004e-28,1.5507e-07,0.1551,True
3047,3.6615e-14,5.5925e-30,1.8857e-05,18.8569,True
3048,1.9133e-14,1.5270e-30,6.9060e-05,69.0598,True
3049,2.9564e-14,3.6458e-30,2.8925e-05,28.9253,True
3050,9.4962e-15,3.7617e-31,2.8034e-04,280.3435,False
3051,5.7480e-15,1.3782e-31,7.6516e-04,765.1554,False
3052,6.1200e-14,1.5624e-29,6.7498e-06,6.7498,True
3053,9.8469e-15,4.0447e-31,2.6073e-04,260.7317,False
3054,1.1569e-14,5.5835e-31,1.8887e-04,188.8714,False
3055,2.6873e-13,3.0125e-28,3.5006e-07,0.3501,True
3056,3.8246e-12,6.1019e-26,1.7283e-09,0.0017,True
3057,1.7094e-13,1.2189e-28,8.6520e-07,0.8652,True
3058,1.9264e-15,1.5480e-32,6.8124e-03,6812.4124,False
3059,1.9036e-15,1.5116e-32,6.9763e-03,6976.3357,False
3060,3.3059e-12,4.5589e-26,2.3132e-09,0.0023,True
3061,1.2580e-14,6.6012e-31,1.5975e-04,159.7537,False
3062,2.1905e-15,2.0017e-32,5.2685e-03,5268.4683,False
3063,1.6438e-13,1.1271e-28,9.3561e-07,0.9356,True
3064,2.0270e-13,1.7140e-28,6.1528e-07,0.6153,True
3065,2.5050e-13,2.6175e-28,4.0289e-07,0.4029,True
3066,9.7524e-15,3.9674e-31,2.6581e-04,265.8069,False
3067,1.1373e-15,5.3960e-33,1.9544e-02,19543.506,False
3068,3.7116e-12,5.7466e-26,1.8351e-09,0.0018,True
3069,8.4732e-15,2.9949e-31,3.5213e-04,352.1265,False
3070,3.1667e-13,4.1830e-28,2.5211e-07,0.2521,True
3071,4.1096e-13,7.0452e-28,1.4969e-07,0.1497,True
3072,1.8047e-13,1.3586e-28,7.7623e-07,0.7762,True
3073,1.4369e-14,8.6130e-31,1.2244e-04,122.4391,False
3074,1.0064e-14,4.2251e-31,2.4960e-04,249.5954,False
3075,1.6246e-13,1.1010e-28,9.5780e-07,0.9578,True
3076,1.5983e-12,1.0656e-26,9.8962e-09,0.0099,True
3077,3.1764e-12,4.2089e-26,2.5056e-09,0.0025,True
3078,2.4646e-15,2.5338e-32,4.1620e-03,4162.034,False
3079,3.7386e-15,5.8304e-32,1.8087e-03,1808.7462,False
3080,3.1228e-12,4.0681e-26,2.5923e-09,0.0026,True
3081,5.3018e-13,1.1725e-27,8.9939e-08,0.0899,True
3082,1.8457e-12,1.4211e-26,7.4209e-09,0.0074,True
3083,5.6174e-15,1.3163e-31,8.0117e-04,801.1731,False
3084,1.4909e-13,9.2728e-29,1.1373e-06,1.1373,True
3085,3.9219e-13,6.4161e-28,1.6436e-07,0.1644,True
3086,3.2788e-13,4.4845e-28,2.3516e-07,0.2352,True
3087,3.2340e-14,4.3628e-30,2.4172e-05,24.1718,True
3088,1.1401e-15,5.4222e-33,1.9449e-02,19449.1187,False
3089,1.4329e-13,8.5652e-29,1.2312e-06,1.2312,True
3090,8.6341e-15,3.1097e-31,3.3913e-04,339.1255,False
3091,4.6289e-14,8.9380e-30,1.1799e-05,11.7988,True
3092,3.4839e-12,5.0631e-26,2.0829e-09,0.0021,True
3093,2.9924e-14,3.7353e-30,2.8233e-05,28.2326,True
3094,1.2776e-12,6.8091e-27,1.5488e-08,0.0155,True
3095,4.9820e-15,1.0354e-31,1.0185e-03,1018.5405,False
3096,3.0719e-13,3.9365e-28,2.6790e-07,0.2679,True
3097,4.1107e-12,7.0490e-26,1.4961e-09,0.0015,True
3098,2.3818e-15,2.3664e-32,4.4565e-03,4456.4739,False
3099,1.0734e-15,4.8066e-33,2.1940e-02,21940.1695,False
3100,4.0161e-14,6.7283e-30,1.5674e-05,15.6737,True
3101,2.2010e-15,2.0208e-32,5.2186e-03,5218.5836,False
3102,5.8648e-13,1.4348e-27,7.3500e-08,0.0735,True
3103,2.4148e-12,2.4326e-26,4.3353e-09,0.0043,True
3104,4.0312e-14,6.7787e-30,1.5557e-05,15.5571,True
3105,9.0566e-15,3.4215e-31,3.0822e-04,308.2174,False
3106,4.0443e-14,6.8230e-30,1.5456e-05,15.4561,True
3107,4.7425e-13,9.3823e-28,1.1240e-07,0.1124,True
3108,1.0802e-15,4.8671e-33,2.1667e-02,21667.4732,False
3109,1.5149e-13,9.5726e-29,1.1017e-06,1.1017,True
3110,1.8559e-13,1.4367e-28,7.3400e-07,0.734,True
3111,2.2845e-13,2.1770e-28,4.8441e-07,0.4844,True
3112,7.8566e-15,2.5748e-31,4.0957e-04,409.5676,False
3113,4.3778e-13,7.9948e-28,1.3191e-07,0.1319,True
3114,2.1780e-15,1.9788e-32,5.3294e-03,5329.4413,False
3115,5.4588e-15,1.2430e-31,8.4840e-04,848.3995,False
3116,1.7609e-12,1.2935e-26,8.1530e-09,0.0082,True
3117,5.4015e-13,1.2171e-27,8.6648e-08,0.0866,True
3118,1.1242e-15,5.2720e-33,2.0003e-02,20003.2991,False
3119,8.2935e-15,2.8692e-31,3.6755e-04,367.5511,False
3120,6.2099e-15,1.6086e-31,6.5558e-04,655.5776,False
3121,1.0039e-14,4.2043e-31,2.5083e-04,250.8311,False
3122,8.2360e-15,2.8296e-31,3.7270e-04,372.6989,False
3123,1.7033e-15,1.2102e-32,8.7141e-03,8714.1419,False
3124,4.9843e-14,1.0363e-29,1.0176e-05,10.176,True
3125,5.1329e-13,1.0990e-27,9.5956e-08,0.096,True
3126,1.7550e-13,1.2848e-28,8.2078e-07,0.8208,True
3127,3.0827e-13,3.9641e-28,2.6603e-07,0.266,True
3128,1.9960e-15,1.6620e-32,6.3453e-03,6345.3219,False
3129,3.3078e-12,4.5641e-26,2.3106e-09,0.0023,True
3130,1.2634e-12,6.6588e-27,1.5837e-08,0.0158,True
3131,9.5062e-13,3.7696e-27,2.7976e-08,0.028,True
3132,1.1071e-12,5.1129e-27,2.0626e-08,0.0206,True
3133,2.8188e-12,3.3145e-26,3.1817e-09,0.0032,True
3134,1.0308e-13,4.4325e-29,2.3792e-06,2.3792,True
3135,5.5060e-15,1.2646e-31,8.3390e-04,833.904,False
3136,1.9119e-13,1.5248e-28,6.9161e-07,0.6916,True
3137,5.5962e-13,1.3064e-27,8.0723e-08,0.0807,True
3138,5.3646e-13,1.2005e-27,8.7846e-08,0.0878,True
3139,8.4884e-14,3.0056e-29,3.5087e-06,3.5087,True
3140,1.7915e-15,1.3389e-32,7.8766e-03,7876.566,False
3141,2.3590e-14,2.3214e-30,4.5428e-05,45.4275,True
3142,2.5462e-12,2.7043e-26,3.8995e-09,0.0039,True
3143,1.4516e-13,8.7903e-29,1.1997e-06,1.1997,True
3144,9.8011e-14,4.0071e-29,2.6317e-06,2.6317,True
3145,9.8737e-15,4.0668e-31,2.5932e-04,259.3154,False
3146,2.3061e-14,2.2184e-30,4.7537e-05,47.5365,True
3147,2.0505e-12,1.7539e-26,6.0128e-09,0.006,True
3148,2.9190e-13,3.5542e-28,2.9671e-07,0.2967,True
3149,8.1756e-13,2.7882e-27,3.7822e-08,0.0378,True
3150,4.7930e-14,9.5831e-30,1.1004e-05,11.0045,True
3151,2.1442e-13,1.9179e-28,5.4987e-07,0.5499,True
3152,8.2940e-15,2.8695e-31,3.6751e-04,367.5051,False
3153,4.0689e-13,6.9063e-28,1.5270e-07,0.1527,True
3154,3.8167e-14,6.0765e-30,1.7355e-05,17.3549,True
3155,4.3347e-14,7.8381e-30,1.3454e-05,13.4544,True
3156,2.5225e-13,2.6542e-28,3.9732e-07,0.3973,True
3157,2.9059e-12,3.5224e-26,2.9939e-09,0.003,True
3158,1.7249e-15,1.2411e-32,8.4972e-03,8497.1894,False
3159,1.1238e-12,5.2685e-27,2.0017e-08,0.02,True
3160,1.2065e-14,6.0718e-31,1.7368e-04,173.6832,False
3161,4.3858e-14,8.0237e-30,1.3143e-05,13.1432,True
3162,1.2052e-15,6.0590e-33,1.7405e-02,17405.116,False
3163,1.2989e-14,7.0373e-31,1.4985e-04,149.8544,False
3164,7.2313e-14,2.1813e-29,4.8345e-06,4.8345,True
3165,1.6136e-15,1.0861e-32,9.7096e-03,9709.6408,False
3166,6.5546e-14,1.7922e-29,5.8843e-06,5.8843,True
3167,2.6875e-12,3.0130e-26,3.5001e-09,0.0035,True
3168,2.4538e-15,2.5118e-32,4.1985e-03,4198.5343,False
3169,6.7242e-13,1.8861e-27,5.5912e-08,0.0559,True
3170,3.2761e-14,4.4772e-30,2.3554e-05,23.5542,True
3171,2.6514e-13,2.9324e-28,3.5963e-07,0.3596,True
3172,9.1750e-15,3.5116e-31,3.0031e-04,300.3141,False
3173,3.8901e-15,6.3125e-32,1.6706e-03,1670.6144,False
3174,3.9224e-15,6.4177e-32,1.6432e-03,1643.2272,False
3175,1.8228e-15,1.3861e-32,7.6084e-03,7608.4331,False
3176,4.8607e-15,9.8557e-32,1.0700e-03,1070.0085,False
3177,2.8637e-13,3.4209e-28,3.0827e-07,0.3083,True
3178,1.8254e-12,1.3899e-26,7.5875e-09,0.0076,True
3179,1.0267e-12,4.3968e-27,2.3985e-08,0.024,True
3180,3.4221e-13,4.8850e-28,2.1588e-07,0.2159,True
3181,2.5614e-15,2.7369e-32,3.8532e-03,3853.205,False
3182,1.1741e-14,5.7501e-31,1.8340e-04,183.3999,False
3183,1.3995e-14,8.1699e-31,1.2908e-04,129.0796,False
3184,8.4059e-15,2.9475e-31,3.5779e-04,357.7865,False
3185,8.0351e-14,2.6932e-29,3.9157e-06,3.9157,True
3186,9.5719e-14,3.8219e-29,2.7593e-06,2.7593,True
3187,2.0898e-14,1.8218e-30,5.7885e-05,57.8854,True
3188,2.0354e-14,1.7282e-30,6.1021e-05,61.021,True
3189,1.1609e-12,5.6220e-27,1.8758e-08,0.0188,True
3190,8.3094e-13,2.8802e-27,3.6614e-08,0.0366,True
3191,1.3757e-14,7.8948e-31,1.3358e-04,133.5781,False
3192,2.3993e-12,2.4013e-26,4.3918e-09,0.0044,True
3193,3.3453e-12,4.6682e-26,2.2590e-09,0.0023,True
3194,1.6166e-14,1.0902e-30,9.6732e-05,96.7317,True
3195,2.0465e-14,1.7470e-30,6.0364e-05,60.3637,True
3196,7.4187e-14,2.2958e-29,4.5935e-06,4.5935,True
3197,3.0282e-12,3.8251e-26,2.7570e-09,0.0028,True
3198,1.7437e-12,1.2684e-26,8.3144e-09,0.0083,True
3199,2.3955e-15,2.3937e-32,4.4055e-03,4405.5362,False
3200,2.8360e-14,3.3549e-30,3.1433e-05,31.4334,True
3201,1.1140e-13,5.1772e-29,2.0370e-06,2.037,True
3202,7.2623e-14,2.2000e-29,4.7934e-06,4.7934,True
3203,5.2131e-15,1.1336e-31,9.3026e-04,930.2573,False
3204,1.5022e-12,9.4137e-27,1.1203e-08,0.0112,True
3205,3.1914e-13,4.2487e-28,2.4821e-07,0.2482,True
3206,1.2572e-12,6.5930e-27,1.5995e-08,0.016,True
3207,1.5016e-12,9.4053e-27,1.1213e-08,0.0112,True
3208,5.8634e-13,1.4341e-27,7.3536e-08,0.0735,True
3209,4.2133e-14,7.4052e-30,1.4241e-05,14.2409,True
3210,1.8130e-13,1.3711e-28,7.6913e-07,0.7691,True
3211,3.9191e-15,6.4071e-32,1.6460e-03,1645.9505,False
3212,3.1031e-13,4.0167e-28,2.6254e-07,0.2625,True
3213,4.6031e-15,8.8387e-32,1.1931e-03,1193.124,False
3214,3.6889e-13,5.6765e-28,1.8578e-07,0.1858,True
3215,7.0677e-15,2.0837e-31,5.0610e-04,506.1008,False
3216,2.7216e-15,3.0897e-32,3.4131e-03,3413.1309,False
3217,4.0868e-15,6.9671e-32,1.5137e-03,1513.6507,False
3218,1.0171e-15,4.3154e-33,2.4437e-02,24437.2716,False
3219,4.5561e-13,8.6592e-28,1.2179e-07,0.1218,True
3220,5.1183e-13,1.0928e-27,9.6501e-08,0.0965,True
3221,8.0301e-14,2.6899e-29,3.9205e-06,3.9205,True
3222,3.9525e-15,6.5169e-32,1.6182e-03,1618.222,False
3223,2.0373e-15,1.7315e-32,6.0906e-03,6090.605,False
3224,1.1769e-15,5.7783e-33,1.8251e-02,18250.5294,False
3225,4.1030e-15,7.0223e-32,1.5017e-03,1501.7421,False
3226,1.9735e-12,1.6247e-26,6.4907e-09,0.0065,True
3227,7.8242e-15,2.5536e-31,4.1297e-04,412.967,False
3228,2.0438e-14,1.7425e-30,6.0522e-05,60.5219,True
3229,2.4528e-15,2.5097e-32,4.2019e-03,4201.9496,False
3230,6.6452e-15,1.8420e-31,5.7250e-04,572.4991,False
3231,8.3291e-14,2.8939e-29,3.6442e-06,3.6442,True
3232,1.7703e-13,1.3074e-28,8.0663e-07,0.8066,True
3233,8.0826e-15,2.7251e-31,3.8698e-04,386.9802,False
3234,1.6351e-15,1.1153e-32,9.4556e-03,9455.6494,False
3235,2.7952e-14,3.2593e-30,3.2356e-05,32.3558,True
3236,7.3504e-15,2.2538e-31,4.6792e-04,467.916,False
3237,6.4882e-15,1.7560e-31,6.0054e-04,600.5424,False
3238,3.5523e-12,5.2637e-26,2.0035e-09,0.002,True
3239,1.9040e-13,1.5123e-28,6.9733e-07,0.6973,True
3240,1.1478e-13,5.4959e-29,1.9188e-06,1.9188,True
3241,3.4510e-14,4.9678e-30,2.1228e-05,21.2281,True
3242,3.8606e-14,6.2171e-30,1.6962e-05,16.9623,True
3243,1.0018e-13,4.1867e-29,2.5189e-06,2.5189,True
3244,3.7677e-13,5.9215e-28,1.7809e-07,0.1781,True
3245,3.9556e-13,6.5271e-28,1.6157e-07,0.1616,True
3246,4.3161e-15,7.7708e-32,1.3571e-03,1357.0917,False
3247,7.0779e-14,2.0897e-29,5.0465e-06,5.0465,True
3248,3.3406e-14,4.6551e-30,2.2654e-05,22.6542,True
3249,1.6598e-12,1.1492e-26,9.1766e-09,0.0092,True
3250,2.1657e-13,1.9565e-28,5.3900e-07,0.539,True
3251,9.3265e-14,3.6284e-29,2.9064e-06,2.9064,True
3252,2.6720e-15,2.9783e-32,3.5409e-03,3540.852,False
3253,1.7387e-13,1.2611e-28,8.3621e-07,0.8362,True
3254,2.7135e-15,3.0715e-32,3.4334e-03,3433.3885,False
3255,1.7673e-14,1.3029e-30,8.0939e-05,80.9387,True
3256,3.3757e-15,4.7536e-32,2.2185e-03,2218.4729,False
3257,3.6304e-13,5.4980e-28,1.9181e-07,0.1918,True
3258,5.7932e-15,1.4000e-31,7.5327e-04,753.2682,False
3259,2.8150e-14,3.3055e-30,3.1903e-05,31.9035,True
3260,2.0562e-12,1.7637e-26,5.9792e-09,0.006,True
3261,5.6985e-15,1.3546e-31,7.7852e-04,778.5205,False
3262,7.5571e-14,2.3823e-29,4.4267e-06,4.4267,True
3263,3.5553e-14,5.2727e-30,2.0001e-05,20.0006,True
3264,1.1669e-15,5.6802e-33,1.8566e-02,18565.6366,False
3265,8.5583e-13,3.0554e-27,3.4515e-08,0.0345,True
3266,1.8005e-15,1.3523e-32,7.7982e-03,7798.1743,False
3267,5.6788e-14,1.3452e-29,7.8394e-06,7.8394,True
3268,1.1856e-13,5.8634e-29,1.7986e-06,1.7986,True
3269,2.1112e-13,1.8593e-28,5.6719e-07,0.5672,True
3270,3.5256e-13,5.1849e-28,2.0339e-07,0.2034,True
3271,8.6466e-15,3.1187e-31,3.3814e-04,338.14,False
3272,1.0887e-15,4.9443e-33,2.1329e-02,21328.8786,False
3273,4.7424e-13,9.3816e-28,1.1241e-07,0.1124,True
3274,9.5803e-14,3.8286e-29,2.7545e-06,2.7545,True
3275,1.2382e-12,6.3949e-27,1.6491e-08,0.0165,True
3276,1.0922e-12,4.9759e-27,2.1194e-08,0.0212,True
3277,1.3166e-12,7.2304e-27,1.4585e-08,0.0146,True
3278,6.2280e-14,1.6180e-29,6.5176e-06,6.5176,True
3279,1.7143e-14,1.2259e-30,8.6026e-05,86.0256,True
3280,8.4713e-13,2.9935e-27,3.5228e-08,0.0352,True
3281,4.6701e-14,9.0977e-30,1.1592e-05,11.5916,True
3282,4.7703e-15,9.4925e-32,1.1110e-03,1110.9539,False
3283,1.4539e-12,8.8172e-27,1.1960e-08,0.012,True
3284,1.8389e-12,1.4106e-26,7.4759e-09,0.0075,True
3285,5.3072e-14,1.1749e-29,8.9755e-06,8.9755,True
3286,1.9055e-15,1.5146e-32,6.9626e-03,6962.5507,False
